ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields,srvc,srva,srvp50,srvp99,quec,quea,bkc,bka,rxfer,rcrypto,rsync,wxfer,wcrypto,wsync,rp50,wp50
1785999059.351534228,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793784562,750432593,0,0,0,641848787,14606,40500,0,585,99,0,0,641862043,3679020,3276700,18446744073709551616,641862044,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999060.384545694,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793787661,750435687,0,0,0,641848787,14606,40500,0,585,99,0,0,641862045,3679020,3276700,18446744073709551616,641862046,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999061.415208150,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793790754,750438773,0,0,0,641848787,14606,40500,0,585,99,0,0,641862047,3679020,3276700,18446744073709551616,641862048,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999062.446797499,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793793848,750441862,0,0,0,641848787,14606,40500,0,585,99,0,0,641862049,3679020,3276700,18446744073709551616,641862050,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999063.479882514,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793796944,750444842,0,0,0,641848787,14606,40500,0,585,99,0,0,641862051,3679020,3276700,18446744073709551616,641862052,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999064.513087733,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793800043,750447910,0,0,0,641848787,14606,40500,0,585,99,0,0,641862053,3679020,3276700,18446744073709551616,641862054,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999065.545240045,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793803136,750450981,0,0,0,641848787,14606,40500,0,585,99,0,0,641862055,3679020,3276700,18446744073709551616,641862056,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999066.578076697,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793806235,750454074,0,0,0,641848787,14606,40500,0,585,99,0,0,641862057,3679020,3276700,18446744073709551616,641862058,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999067.611132861,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793809333,750457167,0,0,0,641848787,14606,40500,0,585,99,0,0,641862059,3679020,3276700,18446744073709551616,641862060,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999068.640122360,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793812426,750460246,0,0,0,641848787,14606,40500,0,585,99,0,0,641862061,3679020,3276700,18446744073709551616,641862062,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999069.675388713,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793815523,750463212,0,0,0,641848787,14606,40500,0,585,99,0,0,641862063,3679020,3276700,18446744073709551616,641862064,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999070.707299632,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793818619,750466303,0,0,0,641848787,14606,40500,0,585,99,0,0,641862065,3679020,3276700,18446744073709551616,641862066,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999071.739591137,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793821714,750469393,0,0,0,641848787,14606,40500,0,585,99,0,0,641862067,3679020,3276700,18446744073709551616,641862068,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999072.772596685,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793824813,750472485,0,0,0,641848787,14606,40500,0,585,99,0,0,641862069,3679020,3276700,18446744073709551616,641862070,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999073.805924149,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793827911,750475578,0,0,0,641848787,14606,40500,0,585,99,0,0,641862071,3679020,3276700,18446744073709551616,641862072,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999074.836031648,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793831000,750478614,0,0,0,641848787,14606,40500,0,585,99,0,0,641862073,3679020,3276700,18446744073709551616,641862074,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999075.862811500,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793834081,750481588,0,0,0,641848787,14606,40500,0,585,99,0,0,641862075,3679020,3276700,18446744073709551616,641862076,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999076.897240255,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793837183,750484685,0,0,0,641848787,14606,40500,0,585,99,0,0,641862077,3679020,3276700,18446744073709551616,641862078,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999077.929465667,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793840278,750487774,0,0,0,641848787,14606,40500,0,585,99,0,0,641862079,3679020,3276700,18446744073709551616,641862080,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
