ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785665230.390001593,1377796959,62666617,1377796959,0,1377801564,18056,58400,62666617,7494,30500,3,0,684994589,630321553,1377817876,24083,135300,62666617,9327,36400,6026,918,913,0,0
1785665231.412581227,1389089348,62666617,1389089348,0,1389092720,18079,58400,62666617,7494,30500,3,0,684997654,630321556,1389105011,24095,135300,62666617,9327,36400,6015,918,913,0,0
1785665232.435714962,1400242941,62666617,1400242941,0,1400248268,18101,58400,62666617,7494,30500,3,0,685000726,630321572,1400263234,24108,135300,62666617,9327,36400,6006,918,913,0,0
1785665233.463954852,1411157624,62666617,1411157624,0,1411162615,18126,58400,62666617,7494,30500,3,0,685003808,630321599,1411178383,24124,135300,62666617,9327,36400,5998,918,913,0,0
1785665234.488723060,1422450552,62666617,1422450552,0,1422454944,18147,58500,62666617,7494,30500,3,0,685006879,630321607,1422469785,24136,135300,62666617,9327,36400,5988,918,913,0,0
1785665235.512583840,1433484591,62666617,1433484591,0,1433489256,18170,58500,62666617,7494,30500,3,0,685009949,630321610,1433503333,24149,135300,62666617,9327,36400,5979,918,913,0,0
1785665236.536785371,1444569637,62666617,1444569637,0,1444573852,18192,58500,62666617,7494,30500,3,0,685013020,630321624,1444590488,24163,135400,62666617,9327,36400,5970,918,913,0,0
1785665237.558440530,1455746205,62666617,1455746205,0,1455750561,18213,58600,62666617,7494,30500,3,0,685016087,630321654,1455766504,24175,135400,62666617,9327,36400,5961,918,913,0,0
1785665238.584307289,1466941403,62666617,1466941403,0,1466944609,18234,58600,62666617,7494,30500,3,0,685019160,630321662,1466958250,24187,135400,62666617,9327,36400,5952,918,913,0,0
1785665239.604652613,1477837764,62666617,1477837764,0,1477840743,18255,58600,62666617,7494,30500,3,0,685022221,630321682,1477852444,24201,135400,62666617,9327,36400,5944,918,913,0,0
1785665240.632743442,1489117691,62666617,1489117691,0,1489122445,18275,58700,62666617,7494,30500,3,0,685025303,630321682,1489138504,24211,135400,62666617,9327,36400,5935,918,913,0,0
1785665241.658227219,1500035233,62666617,1500035233,0,1500039019,18296,58700,62666617,7494,30500,3,0,685028377,630321699,1500055068,24225,135500,62666617,9327,36400,5928,918,913,0,0
1785665242.685108855,1510885438,62666617,1510885438,0,1510891185,18317,58700,62666617,7494,30500,3,0,685031459,630321710,1510906877,24239,135500,62666617,9327,36400,5921,918,913,0,0
1785665243.703340261,1520246615,62666617,1520246615,0,1520246634,18333,58700,62666617,7494,30500,3,0,685034518,630322233,1520246615,24248,135500,62666617,9327,36400,5914,918,913,0,0
1785665244.721347797,1520246615,62666617,1520246615,0,1520246634,18333,58700,62666617,7494,30500,3,0,685037571,630325255,1520246615,24248,135500,62666617,9327,36400,5914,918,913,0,0
